Filename, Date modified, File type
"/its/mm/configure.png", 2004 May 12, PNG
"/its/mm/host.png", 2004 May 12, PNG
"/its/mm/select2.png", 2004 May 12, PNG
"/its/mm/upgrade.png", 2004 May 12, PNG
"/its/mm/macselect.png", 2005 Jan 18, PNG
"/its/mm/macconfigure.png", 2005 Jan 18, PNG
"/its/mm/machost.png", 2005 Jan 18, PNG
"/its/mm/macselect2.png", 2004 May 14, PNG
"/its/mm/macupgrade.png", 2004 May 14, PNG
"/its/mm/mmco.pdf", 2004 Sep 30, PDF
"/its/mm/win.zip", 2007 Jan 31, ZIP
"/its/mm/mmoc.zip", 2004 Sep 30, ZIP
"/its/mm/historical.html", 2005 Jan 20, HTML
"/its/mm/pcconfigure.png", 2005 Jan 20, PNG
"/its/mm/pchost.png", 2005 Jan 20, PNG
"/its/mm/pcselect.png", 2005 Jan 20, PNG
"/its/mm/pcselect2.png", 2005 Jan 20, PNG
"/its/mm/mac.zip", 2007 Jan 31, ZIP
"/its/mm/macadmin.zip", 2007 Jan 31, ZIP
"/its/mm/winadmin.zip", 2007 Jan 31, ZIP
"/its/mm/macconduit.zip", 2007 Apr 10, ZIP
"/its/mm/winconduit.zip", 2007 Apr 10, ZIP
"/its/cookierequired.png", 2004 Jun 30, PNG
"/its/ez.html", 2004 Jun 30, HTML
"/its/oldils/oldindex.html", 2004 Apr 29, HTML
"/its/oldils/manuals/3mselfch.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/acquist.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/adhoc.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/catalog.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/catref.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/chamconf.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/chamelgw.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/chamintr.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/circback.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/circulat.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/consortium.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/dipo.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/frbr.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/getacq.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/getstart.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infoacq.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infocat.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infocirc.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infopa.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infref.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/infser.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/install.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/metacat.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/opac.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/proint.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/ptrncirc.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/requests.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/reserves.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/sdi.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/serials.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/sysacq.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/syscat.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/syscirc.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/sysopac.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/sysref.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/sysrep.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/topics.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/translate.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/union.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vload.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vscacq.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vsccat.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vsccirc.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vscglobl.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/vscopac.pdf", 2007 Feb 5, PDF
"/its/oldils/manuals/webrep.pdf", 2007 Feb 5, PDF
"/its/oldils/intranet.css", 2006 Apr 12, CSS
"/its/oldils/imgs/sm_bobst.gif", 2002 Oct 18, GIF
"/its/oldils/imgs/vtlswhite.gif", 2004 Nov 18, GIF
"/its/oldils/imgs/editor.png", 2004 Dec 9, PNG
"/its/oldils/imgs/homepage.jpg", 2005 Feb 7, JPG
"/its/oldils/imgs/ilspage.jpg", 2005 Feb 7, JPG
"/its/oldils/imgs/insidetopics.jpg", 2005 Feb 7, JPG
"/its/oldils/imgs/showingtopics.jpg", 2005 Feb 7, JPG
"/its/oldils/imgs/daysback.png", 2005 Apr 7, PNG
"/its/oldils/imgs/personaloptionsbutton.png", 2005 Apr 7, PNG
"/its/oldils/imgs/profilebutton.png", 2005 Apr 7, PNG
"/its/oldils/imgs/install1.png", 2005 Jul 28, PNG
"/its/oldils/imgs/install2.png", 2005 Jul 28, PNG
"/its/oldils/imgs/install3.png", 2005 May 4, PNG
"/its/oldils/imgs/install4.png", 2005 May 4, PNG
"/its/oldils/imgs/install5.png", 2006 Apr 20, PNG
"/its/oldils/imgs/install6.png", 2005 May 4, PNG
"/its/oldils/imgs/clientsetup1.png", 2005 May 11, PNG
"/its/oldils/imgs/clientsetup2.png", 2005 May 11, PNG
"/its/oldils/imgs/clientsetup3.png", 2005 May 11, PNG
"/its/oldils/imgs/upgrade1.png", 2005 Jul 28, PNG
"/its/oldils/imgs/upgrade2.png", 2005 Jul 29, PNG
"/its/oldils/imgs/upgrade3.png", 2005 Jul 28, PNG
"/its/oldils/imgs/upgrade4.png", 2005 Jul 28, PNG
"/its/oldils/docs/tf_crew.html", 2002 Oct 18, HTML
"/its/oldils/docs/ils_plan.html", 2002 Oct 18, HTML
"/its/oldils/docs/wrk_grps.html", 2002 Oct 18, HTML
"/its/oldils/docs/criteria.html", 2002 Nov 18, HTML
"/its/oldils/docs/criteria.pdf", 2002 Nov 25, PDF
"/its/oldils/docs/endvrq.doc", 2002 Dec 16, DOC
"/its/oldils/docs/criteria.xls", 2002 Nov 25, XLS
"/its/oldils/docs/criteriatabulation.pdf", 2002 Dec 9, PDF
"/its/oldils/docs/itemstatus.doc", 2003 Feb 5, DOC
"/its/oldils/docs/invite.pdf", 2003 Feb 13, PDF
"/its/oldils/docs/endeavor2.doc", 2003 Feb 14, DOC
"/its/oldils/docs/AppendixH.pdf", 2003 Apr 14, PDF
"/its/oldils/docs/endeavor.pdf", 2003 Apr 8, PDF
"/its/oldils/docs/virtua.pdf", 2003 Aug 14, PDF
"/its/oldils/docs/virtua.xls", 2003 Aug 14, XLS
"/its/oldils/docs/updatedcriteria.pdf", 2004 Mar 1, PDF
"/its/oldils/docs/labels.pdf", 2004 Mar 22, PDF
"/its/oldils/docs/vtls1.doc", 2004 Mar 16, DOC
"/its/oldils/docs/bibsearch.pdf", 2004 Mar 22, PDF
"/its/oldils/docs/character.pdf", 2004 Mar 22, PDF
"/its/oldils/docs/reports.pdf", 2004 Mar 22, PDF
"/its/oldils/docs/vtls2.doc", 2004 Mar 22, DOC
"/its/oldils/docs/vtlsenhance.doc", 2004 Mar 26, DOC
"/its/oldils/docs/newvtls.pdf", 2004 Mar 26, PDF
"/its/oldils/docs/VTLS", 2004 Apr 22, 
"/its/oldils/docs/vtlsresponse.pdf", 2004 Dec 7, PDF
"/its/oldils/docs/vtlsenhance.html", 2004 May 4, HTML
"/its/oldils/docs/kwfixed.pdf", 2005 Sep 21, PDF
"/its/oldils/docs/profiler_install-45_0.exe", 2005 Apr 20, EXE
"/its/oldils/docs/client_install-46_0.exe", 2005 Jul 22, EXE
"/its/oldils/docs/client_install-46_2.exe", 2005 Dec 16, EXE
"/its/oldils/docs/getIndexes.js", 2005 Jul 22, JS
"/its/oldils/docs/appendixf.pdf", 2005 Jun 17, PDF
"/its/oldils/docs/ourappendixf.pdf", 2005 Jun 17, PDF
"/its/oldils/docs/client_install-46_1.exe", 2005 Oct 11, EXE
"/its/oldils/docs/client_install-46_1a.exe", 2005 Aug 22, EXE
"/its/oldils/docs/46_0Release_Notes.doc", 2005 Jul 22, DOC
"/its/oldils/docs/client_install-45_0.exe", 2005 Apr 20, EXE
"/its/oldils/docs/getIndexes45.js", 2005 May 20, JS
"/its/oldils/docs/r47consortium.doc", 2005 Aug 11, DOC
"/its/oldils/docs/doc_installer-45_0.exe", 2005 Apr 20, EXE
"/its/oldils/docs/doc_installer-46_0.exe", 2005 Jul 22, EXE
"/its/oldils/docs/kwleader.pdf", 2005 Sep 21, PDF
"/its/oldils/docs/kwvariable.pdf", 2005 Dec 8, PDF
"/its/oldils/docs/desiredindex.pdf", 2005 Oct 6, PDF
"/its/oldils/docs/vlang.db", 2005 Sep 23, DB
"/its/oldils/docs/46_Highlights.doc", 2005 Oct 10, DOC
"/its/oldils/docs/48Enhancements.doc", 2006 Mar 29, DOC
"/its/oldils/docs/vtlsprojectplan.pdf", 2006 Mar 13, PDF
"/its/oldils/docs/doc_installer-46_1.exe", 2005 Oct 11, EXE
"/its/oldils/docs/profiler_install-46_0.exe", 2005 Jul 22, EXE
"/its/oldils/docs/46_1Release_Notes.doc", 2005 Oct 11, DOC
"/its/oldils/docs/47Enhancements.doc", 2005 Oct 24, DOC
"/its/oldils/docs/databasetables.pdf", 2005 Oct 20, PDF
"/its/oldils/docs/oxfordenhancement.pdf", 2005 Oct 27, PDF
"/its/oldils/docs/Updated", 2005 Dec 13, 
"/its/oldils/docs/projectmgt.doc", 2005 Dec 12, DOC
"/its/oldils/docs/wgchecklist.doc", 2005 Dec 12, DOC
"/its/oldils/docs/language_editor-46_2.exe", 2005 Dec 16, EXE
"/its/oldils/docs/profiler_install-46_2.exe", 2005 Dec 16, EXE
"/its/oldils/docs/profiler_install-46_1.exe", 2005 Oct 11, EXE
"/its/oldils/docs/profiler_install-46_1a.exe", 2005 Aug 22, EXE
"/its/oldils/docs/client_install-46_3e.exe", 2006 Apr 3, EXE
"/its/oldils/docs/profiler_install-46_3e.exe", 2006 Apr 3, EXE
"/its/oldils/docs/46_3Release_Notes.doc", 2006 Apr 3, DOC
"/its/oldils/docs/blah", 2006 May 5, 
"/its/oldils/docs/client_install-46_2_1.exe", 2006 Feb 27, EXE
